15.265,-3.5099
-11.755,3.245
-5,3.245
1.755,3.245
8.5099,3.245
15.265,3.245
-11.755,10
-5,10
1.755,10
8.5099,10
15.265,10
-13.51,-17.02
-6.755,-17.02
0,-17.02
6.755,-17.02
13.51,-17.02
-13.51,-10.265
-6.755,-10.265
0,-10.265
6.755,-10.265
13.51,-10.265
-13.51,-3.5099
-6.755,-3.5099
0,-3.5099
6.755,-3.5099
13.51,-3.5099
-13.51,3.245
-6.755,3.245
0,3.245
6.755,3.245
13.51,3.245
-13.51,10
-6.755,10
0,10
6.755,10
13.51,10
-15.265,-17.02
-8.5099,-17.02
-1.755,-17.02
5,-17.02
11.755,-17.02
-15.265,-10.265
-8.5099,-10.265
-1.755,-10.265
5,-10.265
11.755,-10.265
-15.265,-3.5099
-8.5099,-3.5099
-1.755,-3.5099
5,-3.5099
11.755,-3.5099
-15.265,3.245
-8.5099,3.245
-1.755,3.245
5,3.245
11.755,3.245
-15.265,10
-8.5099,10
-1.755,10
5,10
11.755,10
-17.02,-17.02
-10.265,-17.02
-3.5099,-17.02
3.245,-17.02
10,-17.02
-17.02,-10.265
-10.265,-10.265
-3.5099,-10.265
3.245,-10.265
10,-10.265
-17.02,-3.5099
-10.265,-3.5099
-3.5099,-3.5099
3.245,-3.5099
10,-3.5099
-17.02,3.245
-10.265,3.245
-3.5099,3.245
3.245,3.245
10,3.245
-17.02,10
-10.265,10
-3.5099,10
3.245,10
10,10
-10,-10
-3.675,-10
2.65,-10
8.975,-10
15.3,-10
-10,-3.675
-3.675,-3.675
2.65,-3.675
8.975,-3.675
15.3,-3.675
-10,2.65
-3.675,2.65
2.65,2.65
8.975,2.65
15.3,2.65
-10,8.975
-3.675,8.975
2.65,8.975
8.975,8.975
15.3,8.975
-10,15.3
-3.675,15.3
2.65,15.3
8.975,15.3
15.3,15.3
-11.325,-10
-5,-10
1.325,-10
7.65,-10
13.975,-10
-11.325,-3.675
-5,-3.675
1.325,-3.675
7.65,-3.675
13.975,-3.675
-11.325,2.65
-5,2.65
1.325,2.65
7.65,2.65
13.975,2.65
-11.325,8.975
-5,8.975
1.325,8.975
7.65,8.975
13.975,8.975
-11.325,15.3
-5,15.3
1.325,15.3
7.65,15.3
13.975,15.3
-12.65,-10
-6.325,-10
0,-10
6.325,-10
12.65,-10
-12.65,-3.675
-6.325,-3.675
0,-3.675
6.325,-3.675
12.65,-3.675
-12.65,2.65
-6.325,2.65
0,2.65
6.325,2.65
12.65,2.65
-12.65,8.975
-6.325,8.975
0,8.975
6.325,8.975
12.65,8.975
-12.65,15.3
-6.325,15.3
0,15.3
6.325,15.3
12.65,15.3
-13.975,-10
-7.65,-10
-1.325,-10
5,-10
11.325,-10
-13.975,-3.675
-7.65,-3.675
-1.325,-3.675
5,-3.675
11.325,-3.675
-13.975,2.65
-7.65,2.65
-1.325,2.65
5,2.65
11.325,2.65
-13.975,8.975
-7.65,8.975
-1.325,8.975
5,8.975
11.325,8.975
-13.975,15.3
-7.65,15.3
-1.325,15.3
5,15.3
11.325,15.3
-15.3,-10
-8.975,-10
-2.65,-10
3.675,-10
10,-10
-15.3,-3.675
-8.975,-3.675
-2.65,-3.675
3.675,-3.675
10,-3.675
-15.3,2.65
-8.975,2.65
-2.65,2.65
3.675,2.65
10,2.65
-15.3,8.975
-8.975,8.975
-2.65,8.975
3.675,8.975
10,8.975
-15.3,15.3
-8.975,15.3
-2.65,15.3
3.675,15.3
10,15.3
-10,-11.325
-3.675,-11.325
2.65,-11.325
8.975,-11.325
15.3,-11.325
-10,-5
-3.675,-5
2.65,-5
8.975,-5
15.3,-5
-10,1.325
-3.675,1.325
2.65,1.325
8.975,1.325
15.3,1.325
-10,7.65
-3.675,7.65
2.65,7.65
8.975,7.65
15.3,7.65
-10,13.975
-3.675,13.975
2.65,13.975
8.975,13.975
15.3,13.975
-11.325,-11.325
-5,-11.325
1.325,-11.325
7.65,-11.325
13.975,-11.325
-11.325,-5
-5,-5
1.325,-5
7.65,-5
13.975,-5
-11.325,1.325
-5,1.325
1.325,1.325
7.65,1.325
13.975,1.325
-11.325,7.65
-5,7.65
1.325,7.65
7.65,7.65
13.975,7.65
-11.325,13.975
-5,13.975
1.325,13.975
7.65,13.975
13.975,13.975
-12.65,-11.325
-6.325,-11.325
0,-11.325
6.325,-11.325
12.65,-11.325
-12.65,-5
-6.325,-5
0,-5
6.325,-5
12.65,-5
-12.65,1.325
-6.325,1.325
0,1.325
6.325,1.325
12.65,1.325
-12.65,7.65
-6.325,7.65
0,7.65
6.325,7.65
12.65,7.65
-12.65,13.975
-6.325,13.975
0,13.975
6.325,13.975
12.65,13.975
-13.975,-11.325
-7.65,-11.325
-1.325,-11.325
5,-11.325
11.325,-11.325
-13.975,-5
-7.65,-5
-1.325,-5
5,-5
11.325,-5
-13.975,1.325
-7.65,1.325
-1.325,1.325
5,1.325
11.325,1.325
-13.975,7.65
-7.65,7.65
-1.325,7.65
5,7.65
11.325,7.65
-13.975,13.975
-7.65,13.975
-1.325,13.975
5,13.975
11.325,13.975
-15.3,-11.325
-8.975,-11.325
-2.65,-11.325
3.675,-11.325
10,-11.325
-15.3,-5
-8.975,-5
-2.65,-5
3.675,-5
10,-5
-15.3,1.325
-8.975,1.325
-2.65,1.325
3.675,1.325
10,1.325
-15.3,7.65
-8.975,7.65
-2.65,7.65
3.675,7.65
10,7.65
-15.3,13.975
-8.975,13.975
-2.65,13.975
3.675,13.975
10,13.975
-10,-12.65
-3.675,-12.65
2.65,-12.65
8.975,-12.65
15.3,-12.65
-10,-6.325
-3.675,-6.325
2.65,-6.325
8.975,-6.325
15.3,-6.325
-10,0
-3.675,0
2.65,0
8.975,0
15.3,0
-10,6.325
-3.675,6.325
2.65,6.325
8.975,6.325
15.3,6.325
-10,12.65
-3.675,12.65
2.65,12.65
8.975,12.65
15.3,12.65
-11.325,-12.65
-5,-12.65
1.325,-12.65
7.65,-12.65
13.975,-12.65
-11.325,-6.325
-5,-6.325
1.325,-6.325
7.65,-6.325
13.975,-6.325
-11.325,0
-5,0
1.325,0
7.65,0
13.975,0
-11.325,6.325
-5,6.325
1.325,6.325
7.65,6.325
13.975,6.325
-11.325,12.65
-5,12.65
1.325,12.65
7.65,12.65
13.975,12.65
-12.65,-12.65
-6.325,-12.65
0,-12.65
6.325,-12.65
12.65,-12.65
-12.65,-6.325
-6.325,-6.325
0,-6.325
6.325,-6.325
12.65,-6.325
-12.65,0
-6.325,0
0,0
6.325,0
12.65,0
-12.65,6.325
-6.325,6.325
0,6.325
6.325,6.325
12.65,6.325
-12.65,12.65
-6.325,12.65
0,12.65
6.325,12.65
12.65,12.65
-13.975,-12.65
-7.65,-12.65
-1.325,-12.65
5,-12.65
11.325,-12.65
-13.975,-6.325
-7.65,-6.325
-1.325,-6.325
5,-6.325
11.325,-6.325
-13.975,0
-7.65,0
-1.325,0
5,0
11.325,0
-13.975,6.325
-7.65,6.325
-1.325,6.325
5,6.325
11.325,6.325
-13.975,12.65
-7.65,12.65
-1.325,12.65
5,12.65
11.325,12.65
-15.3,-12.65
-8.975,-12.65
-2.65,-12.65
3.675,-12.65
10,-12.65
-15.3,-6.325
-8.975,-6.325
-2.65,-6.325
3.675,-6.325
10,-6.325
-15.3,0
-8.975,0
-2.65,0
3.675,0
10,0
-15.3,6.325
-8.975,6.325
-2.65,6.325
3.675,6.325
10,6.325
-15.3,12.65
-8.975,12.65
-2.65,12.65
3.675,12.65
10,12.65
-10,-13.975
-3.675,-13.975
2.65,-13.975
8.975,-13.975
15.3,-13.975
-10,-7.65
-3.675,-7.65
2.65,-7.65
8.975,-7.65
15.3,-7.65
-10,-1.325
-3.675,-1.325
2.65,-1.325
8.975,-1.325
15.3,-1.325
-10,5
-3.675,5
2.65,5
8.975,5
15.3,5
-10,11.325
-3.675,11.325
2.65,11.325
8.975,11.325
15.3,11.325
-11.325,-13.975
-5,-13.975
1.325,-13.975
7.65,-13.975
13.975,-13.975
-11.325,-7.65
-5,-7.65
1.325,-7.65
7.65,-7.65
13.975,-7.65
-11.325,-1.325
-5,-1.325
1.325,-1.325
7.65,-1.325
13.975,-1.325
-11.325,5
-5,5
1.325,5
7.65,5
13.975,5
-11.325,11.325
-5,11.325
1.325,11.325
7.65,11.325
13.975,11.325
-12.65,-13.975
-6.325,-13.975
0,-13.975
6.325,-13.975
12.65,-13.975
-12.65,-7.65
-6.325,-7.65
0,-7.65
6.325,-7.65
12.65,-7.65
-12.65,-1.325
-6.325,-1.325
0,-1.325
6.325,-1.325
12.65,-1.325
-12.65,5
-6.325,5
0,5
6.325,5
12.65,5
-12.65,11.325
-6.325,11.325
0,11.325
6.325,11.325
12.65,11.325
-13.975,-13.975
-7.65,-13.975
-1.325,-13.975
5,-13.975
11.325,-13.975
-13.975,-7.65
-7.65,-7.65
-1.325,-7.65
5,-7.65
11.325,-7.65
-13.975,-1.325
-7.65,-1.325
-1.325,-1.325
5,-1.325
11.325,-1.325
-13.975,5
-7.65,5
-1.325,5
5,5
11.325,5
-13.975,11.325
-7.65,11.325
-1.325,11.325
5,11.325
11.325,11.325
-15.3,-13.975
-8.975,-13.975
-2.65,-13.975
3.675,-13.975
10,-13.975
-15.3,-7.65
-8.975,-7.65
-2.65,-7.65
3.675,-7.65
10,-7.65
-15.3,-1.325
-8.975,-1.325
-2.65,-1.325
3.675,-1.325
10,-1.325
-15.3,5
-8.975,5
-2.65,5
3.675,5
10,5
-15.3,11.325
-8.975,11.325
-2.65,11.325
3.675,11.325
10,11.325
-10,-15.3
-3.675,-15.3
2.65,-15.3
8.975,-15.3
15.3,-15.3
-10,-8.975
-3.675,-8.975
2.65,-8.975
8.975,-8.975
15.3,-8.975
-10,-2.65
-3.675,-2.65
2.65,-2.65
8.975,-2.65
15.3,-2.65
-10,3.675
-3.675,3.675
2.65,3.675
8.975,3.675
15.3,3.675
-10,10
-3.675,10
2.65,10
8.975,10
15.3,10
-11.325,-15.3
-5,-15.3
1.325,-15.3
7.65,-15.3
13.975,-15.3
-11.325,-8.975
-5,-8.975
1.325,-8.975
7.65,-8.975
13.975,-8.975
-11.325,-2.65
-5,-2.65
1.325,-2.65
7.65,-2.65
13.975,-2.65
-11.325,3.675
-5,3.675
1.325,3.675
7.65,3.675
13.975,3.675
-11.325,10
-5,10
1.325,10
7.65,10
13.975,10
-12.65,-15.3
-6.325,-15.3
0,-15.3
6.325,-15.3
12.65,-15.3
-12.65,-8.975
-6.325,-8.975
0,-8.975
6.325,-8.975
12.65,-8.975
-12.65,-2.65
-6.325,-2.65
0,-2.65
6.325,-2.65
12.65,-2.65
-12.65,3.675
-6.325,3.675
0,3.675
6.325,3.675
12.65,3.675
-12.65,10
-6.325,10
0,10
6.325,10
12.65,10
-13.975,-15.3
-7.65,-15.3
-1.325,-15.3
5,-15.3
11.325,-15.3
-13.975,-8.975
-7.65,-8.975
-1.325,-8.975
5,-8.975
11.325,-8.975
-13.975,-2.65
-7.65,-2.65
-1.325,-2.65
5,-2.65
11.325,-2.65
-13.975,3.675
-7.65,3.675
-1.325,3.675
5,3.675
11.325,3.675
-13.975,10
-7.65,10
-1.325,10
5,10
11.325,10
-15.3,-15.3
-8.975,-15.3
-2.65,-15.3
3.675,-15.3
10,-15.3
-15.3,-8.975
-8.975,-8.975
-2.65,-8.975
3.675,-8.975
10,-8.975
-15.3,-2.65
-8.975,-2.65
-2.65,-2.65
3.675,-2.65
10,-2.65
-15.3,3.675
-8.975,3.675
-2.65,3.675
3.675,3.675
10,3.675
-15.3,10
-8.975,10
-2.65,10
3.675,10
10,10
-10,-10
-3.9357,-10
2.1285,-10
8.1928,-10
14.257,-10
-10,-3.9357
-3.9357,-3.9357
2.1285,-3.9357
8.1928,-3.9357
14.257,-3.9357
-10,2.1285
-3.9357,2.1285
2.1285,2.1285
8.1928,2.1285
14.257,2.1285
-10,8.1928
-3.9357,8.1928
2.1285,8.1928
8.1928,8.1928
14.257,8.1928
-10,14.257
-3.9357,14.257
2.1285,14.257
8.1928,14.257
14.257,14.257
-11.064,-10
-5,-10
1.0643,-10
7.1285,-10
13.193,-10
-11.064,-3.9357
-5,-3.9357
1.0643,-3.9357
7.1285,-3.9357
13.193,-3.9357
-11.064,2.1285
-5,2.1285
1.0643,2.1285
7.1285,2.1285
13.193,2.1285
-11.064,8.1928
-5,8.1928
1.0643,8.1928
7.1285,8.1928
13.193,8.1928
-11.064,14.257
-5,14.257
1.0643,14.257
7.1285,14.257
13.193,14.257
-12.129,-10
-6.0643,-10
0,-10
6.0643,-10
12.129,-10
-12.129,-3.9357
-6.0643,-3.9357
0,-3.9357
6.0643,-3.9357
12.129,-3.9357
-12.129,2.1285
-6.0643,2.1285
0,2.1285
6.0643,2.1285
12.129,2.1285
-12.129,8.1928
-6.0643,8.1928
0,8.1928
6.0643,8.1928
12.129,8.1928
-12.129,14.257
-6.0643,14.257
0,14.257
6.0643,14.257
12.129,14.257
-13.193,-10
-7.1285,-10
-1.0643,-10
5,-10
11.064,-10
-13.193,-3.9357
-7.1285,-3.9357
-1.0643,-3.9357
5,-3.9357
11.064,-3.9357
-13.193,2.1285
-7.1285,2.1285
-1.0643,2.1285
5,2.1285
11.064,2.1285
-13.193,8.1928
-7.1285,8.1928
-1.0643,8.1928
5,8.1928
11.064,8.1928
-13.193,14.257
-7.1285,14.257
-1.0643,14.257
5,14.257
11.064,14.257
-14.257,-10
-8.1928,-10
-2.1285,-10
3.9357,-10
10,-10
-14.257,-3.9357
-8.1928,-3.9357
-2.1285,-3.9357
3.9357,-3.9357
10,-3.9357
-14.257,2.1285
-8.1928,2.1285
-2.1285,2.1285
3.9357,2.1285
10,2.1285
-14.257,8.1928
-8.1928,8.1928
-2.1285,8.1928
3.9357,8.1928
10,8.1928
-14.257,14.257
-8.1928,14.257
-2.1285,14.257
3.9357,14.257
10,14.257
-10,-11.064
-3.9357,-11.064
2.1285,-11.064
8.1928,-11.064
14.257,-11.064
-10,-5
-3.9357,-5
2.1285,-5
8.1928,-5
14.257,-5
-10,1.0643
-3.9357,1.0643
2.1285,1.0643
8.1928,1.0643
14.257,1.0643
-10,7.1285
-3.9357,7.1285
2.1285,7.1285
8.1928,7.1285
14.257,7.1285
-10,13.193
-3.9357,13.193
2.1285,13.193
8.1928,13.193
14.257,13.193
-11.064,-11.064
-5,-11.064
1.0643,-11.064
7.1285,-11.064
13.193,-11.064
-11.064,-5
-5,-5
1.0643,-5
7.1285,-5
13.193,-5
-11.064,1.0643
-5,1.0643
1.0643,1.0643
7.1285,1.0643
13.193,1.0643
-11.064,7.1285
-5,7.1285
1.0643,7.1285
7.1285,7.1285
13.193,7.1285
-11.064,13.193
-5,13.193
1.0643,13.193
7.1285,13.193
13.193,13.193
-12.129,-11.064
-6.0643,-11.064
0,-11.064
6.0643,-11.064
12.129,-11.064
-12.129,-5
-6.0643,-5
0,-5
6.0643,-5
12.129,-5
-12.129,1.0643
-6.0643,1.0643
0,1.0643
6.0643,1.0643
12.129,1.0643
-12.129,7.1285
-6.0643,7.1285
0,7.1285
6.0643,7.1285
12.129,7.1285
-12.129,13.193
-6.0643,13.193
0,13.193
6.0643,13.193
12.129,13.193
-13.193,-11.064
-7.1285,-11.064
-1.0643,-11.064
5,-11.064
11.064,-11.064
-13.193,-5
-7.1285,-5
-1.0643,-5
5,-5
11.064,-5
-13.193,1.0643
-7.1285,1.0643
-1.0643,1.0643
5,1.0643
11.064,1.0643
-13.193,7.1285
-7.1285,7.1285
-1.0643,7.1285
5,7.1285
11.064,7.1285
-13.193,13.193
-7.1285,13.193
-1.0643,13.193
5,13.193
11.064,13.193
-14.257,-11.064
-8.1928,-11.064
-2.1285,-11.064
3.9357,-11.064
10,-11.064
-14.257,-5
-8.1928,-5
-2.1285,-5
3.9357,-5
10,-5
-14.257,1.0643
-8.1928,1.0643
-2.1285,1.0643
3.9357,1.0643
10,1.0643
-14.257,7.1285
-8.1928,7.1285
-2.1285,7.1285
3.9357,7.1285
10,7.1285
-14.257,13.193
-8.1928,13.193
-2.1285,13.193
3.9357,13.193
10,13.193
-10,-12.129
-3.9357,-12.129
2.1285,-12.129
8.1928,-12.129
14.257,-12.129
-10,-6.0643
-3.9357,-6.0643
2.1285,-6.0643
8.1928,-6.0643
14.257,-6.0643
-10,0
-3.9357,0
2.1285,0
8.1928,0
14.257,0
-10,6.0643
-3.9357,6.0643
2.1285,6.0643
8.1928,6.0643
14.257,6.0643
-10,12.129
-3.9357,12.129
2.1285,12.129
8.1928,12.129
14.257,12.129
-11.064,-12.129
-5,-12.129
1.0643,-12.129
7.1285,-12.129
13.193,-12.129
-11.064,-6.0643
-5,-6.0643
1.0643,-6.0643
7.1285,-6.0643
13.193,-6.0643
-11.064,0
-5,0
1.0643,0
7.1285,0
13.193,0
-11.064,6.0643
-5,6.0643
1.0643,6.0643
7.1285,6.0643
13.193,6.0643
-11.064,12.129
-5,12.129
1.0643,12.129
7.1285,12.129
13.193,12.129
-12.129,-12.129
-6.0643,-12.129
0,-12.129
6.0643,-12.129
12.129,-12.129
-12.129,-6.0643
-6.0643,-6.0643
0,-6.0643
6.0643,-6.0643
12.129,-6.0643
-12.129,0
-6.0643,0
0,0
6.0643,0
12.129,0
-12.129,6.0643
-6.0643,6.0643
0,6.0643
6.0643,6.0643
12.129,6.0643
-12.129,12.129
-6.0643,12.129
0,12.129
6.0643,12.129
12.129,12.129
-13.193,-12.129
-7.1285,-12.129
-1.0643,-12.129
5,-12.129
11.064,-12.129
-13.193,-6.0643
-7.1285,-6.0643
-1.0643,-6.0643
5,-6.0643
11.064,-6.0643
-13.193,0
-7.1285,0
-1.0643,0
5,0
11.064,0
-13.193,6.0643
-7.1285,6.0643
-1.0643,6.0643
5,6.0643
11.064,6.0643
-13.193,12.129
-7.1285,12.129
-1.0643,12.129
5,12.129
11.064,12.129
-14.257,-12.129
-8.1928,-12.129
-2.1285,-12.129
3.9357,-12.129
10,-12.129
-14.257,-6.0643
-8.1928,-6.0643
-2.1285,-6.0643
3.9357,-6.0643
10,-6.0643
-14.257,0
-8.1928,0
-2.1285,0
3.9357,0
10,0
-14.257,6.0643
-8.1928,6.0643
-2.1285,6.0643
3.9357,6.0643
10,6.0643
-14.257,12.129
-8.1928,12.129
-2.1285,12.129
3.9357,12.129
10,12.129
-10,-13.193
-3.9357,-13.193
2.1285,-13.193
8.1928,-13.193
14.257,-13.193
-10,-7.1285
-3.9357,-7.1285
2.1285,-7.1285
8.1928,-7.1285
14.257,-7.1285
-10,-1.0643
-3.9357,-1.0643
2.1285,-1.0643
8.1928,-1.0643
14.257,-1.0643
-10,5
-3.9357,5
2.1285,5
8.1928,5
14.257,5
-10,11.064
-3.9357,11.064
2.1285,11.064
8.1928,11.064
14.257,11.064
-11.064,-13.193
-5,-13.193
1.0643,-13.193
7.1285,-13.193
13.193,-13.193
-11.064,-7.1285
-5,-7.1285
1.0643,-7.1285
7.1285,-7.1285
13.193,-7.1285
-11.064,-1.0643
-5,-1.0643
1.0643,-1.0643
7.1285,-1.0643
13.193,-1.0643
-11.064,5
-5,5
1.0643,5
7.1285,5
13.193,5
-11.064,11.064
-5,11.064
1.0643,11.064
7.1285,11.064
13.193,11.064
-12.129,-13.193
-6.0643,-13.193
0,-13.193
6.0643,-13.193
12.129,-13.193
-12.129,-7.1285
-6.0643,-7.1285
0,-7.1285
6.0643,-7.1285
12.129,-7.1285
-12.129,-1.0643
-6.0643,-1.0643
0,-1.0643
6.0643,-1.0643
12.129,-1.0643
-12.129,5
-6.0643,5
0,5
6.0643,5
12.129,5
-12.129,11.064
-6.0643,11.064
0,11.064
6.0643,11.064
12.129,11.064
-13.193,-13.193
-7.1285,-13.193
-1.0643,-13.193
5,-13.193
11.064,-13.193
-13.193,-7.1285
-7.1285,-7.1285
-1.0643,-7.1285
5,-7.1285
11.064,-7.1285
-13.193,-1.0643
-7.1285,-1.0643
-1.0643,-1.0643
5,-1.0643
11.064,-1.0643
-13.193,5
-7.1285,5
-1.0643,5
5,5
11.064,5
-13.193,11.064
-7.1285,11.064
-1.0643,11.064
5,11.064
11.064,11.064
-14.257,-13.193
-8.1928,-13.193
-2.1285,-13.193
3.9357,-13.193
10,-13.193
-14.257,-7.1285
-8.1928,-7.1285
-2.1285,-7.1285
3.9357,-7.1285
10,-7.1285
-14.257,-1.0643
-8.1928,-1.0643
-2.1285,-1.0643
3.9357,-1.0643
10,-1.0643
-14.257,5
-8.1928,5
-2.1285,5
3.9357,5
10,5
-14.257,11.064
-8.1928,11.064
-2.1285,11.064
3.9357,11.064
10,11.064
-10,-14.257
-3.9357,-14.257
2.1285,-14.257
8.1928,-14.257
14.257,-14.257
-10,-8.1928
-3.9357,-8.1928
2.1285,-8.1928
8.1928,-8.1928
14.257,-8.1928
-10,-2.1285
-3.9357,-2.1285
2.1285,-2.1285
8.1928,-2.1285
14.257,-2.1285
-10,3.9357
-3.9357,3.9357
2.1285,3.9357
8.1928,3.9357
14.257,3.9357
-10,10
-3.9357,10
2.1285,10
8.1928,10
14.257,10
-11.064,-14.257
-5,-14.257
1.0643,-14.257
7.1285,-14.257
13.193,-14.257
-11.064,-8.1928
-5,-8.1928
1.0643,-8.1928
7.1285,-8.1928
13.193,-8.1928
-11.064,-2.1285
-5,-2.1285
1.0643,-2.1285
7.1285,-2.1285
13.193,-2.1285
-11.064,3.9357
-5,3.9357
1.0643,3.9357
7.1285,3.9357
13.193,3.9357
-11.064,10
-5,10
1.0643,10
7.1285,10
13.193,10
-12.129,-14.257
-6.0643,-14.257
0,-14.257
6.0643,-14.257
12.129,-14.257
-12.129,-8.1928
-6.0643,-8.1928
0,-8.1928
6.0643,-8.1928
12.129,-8.1928
-12.129,-2.1285
-6.0643,-2.1285
0,-2.1285
6.0643,-2.1285
12.129,-2.1285
-12.129,3.9357
-6.0643,3.9357
0,3.9357
6.0643,3.9357
12.129,3.9357
-12.129,10
-6.0643,10
0,10
6.0643,10
12.129,10
-13.193,-14.257
-7.1285,-14.257
-1.0643,-14.257
5,-14.257
11.064,-14.257
-13.193,-8.1928
-7.1285,-8.1928
-1.0643,-8.1928
5,-8.1928
11.064,-8.1928
-13.193,-2.1285
-7.1285,-2.1285
-1.0643,-2.1285
5,-2.1285
11.064,-2.1285
-13.193,3.9357
-7.1285,3.9357
-1.0643,3.9357
5,3.9357
11.064,3.9357
-13.193,10
-7.1285,10
-1.0643,10
5,10
11.064,10
-14.257,-14.257
-8.1928,-14.257
-2.1285,-14.257
3.9357,-14.257
10,-14.257
-14.257,-8.1928
-8.1928,-8.1928
-2.1285,-8.1928
3.9357,-8.1928
10,-8.1928
-14.257,-2.1285
-8.1928,-2.1285
-2.1285,-2.1285
3.9357,-2.1285
10,-2.1285
-14.257,3.9357
-8.1928,3.9357
-2.1285,3.9357
3.9357,3.9357
10,3.9357
-14.257,10
-8.1928,10
-2.1285,10
3.9357,10
10,10
-10,-10
-4.1107,-10
1.7785,-10
7.6678,-10
13.557,-10
-10,-4.1107
-4.1107,-4.1107
1.7785,-4.1107
7.6678,-4.1107
13.557,-4.1107
-10,1.7785
-4.1107,1.7785
1.7785,1.7785
7.6678,1.7785
13.557,1.7785
-10,7.6678
-4.1107,7.6678
1.7785,7.6678
7.6678,7.6678
13.557,7.6678
-10,13.557
-4.1107,13.557
1.7785,13.557
7.6678,13.557
13.557,13.557
-10.889,-10
-5,-10
0.88926,-10
6.7785,-10
12.668,-10
-10.889,-4.1107
-5,-4.1107
0.88926,-4.1107
6.7785,-4.1107
12.668,-4.1107
-10.889,1.7785
-5,1.7785
0.88926,1.7785
6.7785,1.7785
12.668,1.7785
-10.889,7.6678
-5,7.6678
0.88926,7.6678
6.7785,7.6678
12.668,7.6678
-10.889,13.557
-5,13.557
0.88926,13.557
6.7785,13.557
12.668,13.557
-11.779,-10
-5.8893,-10
0,-10
5.8893,-10
11.779,-10
-11.779,-4.1107
-5.8893,-4.1107
0,-4.1107
5.8893,-4.1107
11.779,-4.1107
-11.779,1.7785
-5.8893,1.7785
0,1.7785
5.8893,1.7785
11.779,1.7785
-11.779,7.6678
-5.8893,7.6678
0,7.6678
5.8893,7.6678
11.779,7.6678
-11.779,13.557
-5.8893,13.557
0,13.557
5.8893,13.557
11.779,13.557
-12.668,-10
-6.7785,-10
-0.88926,-10
5,-10
10.889,-10
-12.668,-4.1107
-6.7785,-4.1107
-0.88926,-4.1107
5,-4.1107
10.889,-4.1107
-12.668,1.7785
-6.7785,1.7785
-0.88926,1.7785
5,1.7785
10.889,1.7785
-12.668,7.6678
-6.7785,7.6678
-0.88926,7.6678
5,7.6678
10.889,7.6678
-12.668,13.557
-6.7785,13.557
-0.88926,13.557
5,13.557
10.889,13.557
-13.557,-10
-7.6678,-10
-1.7785,-10
4.1107,-10
10,-10
-13.557,-4.1107
-7.6678,-4.1107
-1.7785,-4.1107
4.1107,-4.1107
10,-4.1107
-13.557,1.7785
-7.6678,1.7785
-1.7785,1.7785
4.1107,1.7785
10,1.7785
-13.557,7.6678
-7.6678,7.6678
-1.7785,7.6678
4.1107,7.6678
10,7.6678
-13.557,13.557
-7.6678,13.557
-1.7785,13.557
4.1107,13.557
10,13.557
-10,-10.889
-4.1107,-10.889
1.7785,-10.889
7.6678,-10.889
13.557,-10.889
-10,-5
-4.1107,-5
1.7785,-5
7.6678,-5
13.557,-5
-10,0.88926
-4.1107,0.88926
1.7785,0.88926
7.6678,0.88926
13.557,0.88926
-10,6.7785
-4.1107,6.7785
1.7785,6.7785
7.6678,6.7785
13.557,6.7785
-10,12.668
-4.1107,12.668
1.7785,12.668
7.6678,12.668
13.557,12.668
-10.889,-10.889
-5,-10.889
0.88926,-10.889
6.7785,-10.889
12.668,-10.889
-10.889,-5
-5,-5
0.88926,-5
6.7785,-5
12.668,-5
-10.889,0.88926
-5,0.88926
0.88926,0.88926
6.7785,0.88926
12.668,0.88926
-10.889,6.7785
-5,6.7785
0.88926,6.7785
6.7785,6.7785
12.668,6.7785
-10.889,12.668
-5,12.668
0.88926,12.668
6.7785,12.668
12.668,12.668
-11.779,-10.889
-5.8893,-10.889
0,-10.889
5.8893,-10.889
11.779,-10.889
-11.779,-5
-5.8893,-5
0,-5
5.8893,-5
11.779,-5
-11.779,0.88926
-5.8893,0.88926
0,0.88926
5.8893,0.88926
11.779,0.88926
-11.779,6.7785
-5.8893,6.7785
0,6.7785
5.8893,6.7785
11.779,6.7785
-11.779,12.668
-5.8893,12.668
0,12.668
5.8893,12.668
11.779,12.668
-12.668,-10.889
-6.7785,-10.889
-0.88926,-10.889
5,-10.889
10.889,-10.889
-12.668,-5
-6.7785,-5
-0.88926,-5
5,-5
10.889,-5
-12.668,0.88926
-6.7785,0.88926
-0.88926,0.88926
5,0.88926
10.889,0.88926
-12.668,6.7785
-6.7785,6.7785
-0.88926,6.7785
5,6.7785
10.889,6.7785
-12.668,12.668
-6.7785,12.668
-0.88926,12.668
5,12.668
10.889,12.668
-13.557,-10.889
-7.6678,-10.889
-1.7785,-10.889
4.1107,-10.889
10,-10.889
-13.557,-5
-7.6678,-5
-1.7785,-5
4.1107,-5
10,-5
-13.557,0.88926
-7.6678,0.88926
-1.7785,0.88926
4.1107,0.88926
10,0.88926
-13.557,6.7785
-7.6678,6.7785
-1.7785,6.7785
4.1107,6.7785
10,6.7785
-13.557,12.668
-7.6678,12.668
-1.7785,12.668
4.1107,12.668
10,12.668
-10,-11.779
-4.1107,-11.779
1.7785,-11.779
7.6678,-11.779
13.557,-11.779
-10,-5.8893
-4.1107,-5.8893
1.7785,-5.8893
7.6678,-5.8893
13.557,-5.8893
-10,0
-4.1107,0
1.7785,0
7.6678,0
13.557,0
-10,5.8893
-4.1107,5.8893
1.7785,5.8893
7.6678,5.8893
13.557,5.8893
-10,11.779
-4.1107,11.779
