x_final,y_final,x,y,theta,input
0,0.1,1.546797881,1.171138045,1.830580717,0.999990505
0,0.1,1.538251648,1.201370622,1.862001599,0.999990637
0,0.1,1.528759855,1.23131979,1.893422486,0.999990762
0,0.1,1.518331873,1.260955984,1.924843376,0.999990879
0,0.1,1.506977996,1.290249947,1.95626427,0.99999099
0,0.1,1.494709432,1.319172761,1.987685167,0.999991095
0,0.1,1.481538292,1.347695872,2.019106067,0.999991193
0,0.1,1.467477579,1.375791124,2.050526971,0.999991285
0,0.1,1.452541173,1.40343078,2.081947877,0.999991372
0,0.1,1.43674382,1.430587555,2.113368786,0.999991453
0,0.1,1.420101114,1.45723464,2.144789697,0.999991529
0,0.1,1.402629485,1.48334573,2.176210611,0.9999916
0,0.1,1.38434618,1.508895046,2.207631526,0.999991665
0,0.1,1.36526925,1.533857368,2.239052444,0.999991726
0,0.1,1.345417525,1.558208053,2.270473364,0.999991782
0,0.1,1.324810604,1.581923061,2.301894285,0.999991834
0,0.1,1.30346883,1.604978982,2.333315208,0.999991881
0,0.1,1.281413271,1.627353054,2.364736132,0.999991923
0,0.1,1.2586657,1.649023191,2.396157057,0.999991961
0,0.1,1.235248574,1.669968,2.427577984,0.999991995
0,0.1,1.211185009,1.690166803,2.458998912,0.999992025
0,0.1,1.186498761,1.709599661,2.49041984,0.999992051
0,0.1,1.1612142,1.72824739,2.521840769,0.999992072
0,0.1,1.135356287,1.74609158,2.553261699,0.99999209
0,0.1,1.108950549,1.763114617,2.584682629,0.999992104
0,0.1,1.082023052,1.779299695,2.61610356,0.999992113
0,0.1,1.054600381,1.794630837,2.647524491,0.999992119
0,0.1,1.026709606,1.809092906,2.678945422,0.999992121
0,0.1,0.99837826,1.822671628,2.710366353,0.999992119
0,0.1,0.969634313,1.835353596,2.741787284,0.999992113
0,0.1,0.940506141,1.847126292,2.773208215,0.999992103
0,0.1,0.911022497,1.857978092,2.804629145,0.999992089
0,0.1,0.881212489,1.867898286,2.836050075,0.999992071
0,0.1,0.851105545,1.876877078,2.867471004,0.999992049
0,0.1,0.820731386,1.884905607,2.898891932,0.999992023
0,0.1,0.790119997,1.891975945,2.93031286,0.999991993
0,0.1,0.759301598,1.898081113,2.961733787,0.999991959
0,0.1,0.728306612,1.903215085,2.993154712,0.99999192
0,0.1,0.697165638,1.907372792,3.024575636,0.999991877
0,0.1,0.665909417,1.910550129,3.055996559,0.99999183
0,0.1,0.634568806,1.91274396,3.08741748,0.999991778
0,0.1,0.603174744,1.91395212,3.118838399,0.999991722
0,0.1,0.571758222,1.914173415,3.150259317,0.999991661
0,0.1,0.540350255,1.913407627,3.181680232,0.999991595
0,0.1,0.508981849,1.911655513,3.213101146,0.999991524
0,0.1,0.47768397,1.908918802,3.244522057,0.999991447
0,0.1,0.446487516,1.905200196,3.275942966,0.999991366
0,0.1,0.415423282,1.900503365,3.307363872,0.999991279
0,0.1,0.384521937,1.894832948,3.338784775,0.999991186
0,0.1,0.353813984,1.88819454,3.370205675,0.999991087
0,0.1,0.323329739,1.880594697,3.401626572,0.999990982
0,0.1,0.293099296,1.87204092,3.433047465,0.999990871
0,0.1,0.263152497,1.862541654,3.464468355,0.999990753
0,0.1,0.233518906,1.852106277,3.495889242,0.999990628
0,0.1,0.204227777,1.84074509,3.527310124,0.999990495
0,0.1,0.175308025,1.82846931,3.558731001,0.999990355
0,0.1,0.146788201,1.815291054,3.590151875,0.999990207
0,0.1,0.118696458,1.801223333,3.621572743,0.99999005
0,0.1,0.091060528,1.786280034,3.652993607,0.999989885
0,0.1,0.063907693,1.770475909,3.684414465,0.99998971
0,0.1,0.037264759,1.753826559,3.715835317,0.999989525
0,0.1,0.011158025,1.736348422,3.747256164,0.99998933
0,0.1,-0.014386735,1.718058752,3.778677004,0.999989124
0,0.1,-0.039344304,1.698975603,3.810097837,0.999988907
0,0.1,-0.063690044,1.679117816,3.841518664,0.999988677
0,0.1,-0.087399922,1.658504992,3.872939483,0.999988434
0,0.1,-0.110450532,1.637157482,3.904360294,0.999988177
0,0.1,-0.132819119,1.615096359,3.935781097,0.999987906
0,0.1,-0.154483601,1.592343402,3.967201891,0.999987618
0,0.1,-0.175422591,1.568921073,3.998622676,0.999987314
0,0.1,-0.195615419,1.544852494,4.030043451,0.999986992
0,0.1,-0.215042151,1.520161425,4.061464215,0.999986651
0,0.1,-0.233683609,1.494872241,4.092884969,0.999986289
0,0.1,-0.251521393,1.469009907,4.124305711,0.999985905
0,0.1,-0.268537891,1.442599955,4.15572644,0.999985497
0,0.1,-0.284716308,1.415668456,4.187147156,0.999985064
0,0.1,-0.300040671,1.388241996,4.218567858,0.999984603
0,0.1,-0.314495853,1.36034765,4.249988546,0.999984113
0,0.1,-0.328067586,1.332012956,4.281409217,0.99998359
0,0.1,-0.340742471,1.303265885,4.312829871,0.999983032
0,0.1,-0.352507998,1.274134816,4.344250507,0.999982436
0,0.1,-0.363352551,1.244648506,4.375671124,0.999981799
0,0.1,-0.373265426,1.214836064,4.40709172,0.999981117
0,0.1,-0.382236838,1.184726919,4.438512294,0.999980385
0,0.1,-0.390257932,1.154350796,4.469932844,0.9999796
0,0.1,-0.397320789,1.12373768,4.501353368,0.999978755
0,0.1,-0.403418438,1.092917792,4.532773865,0.999977845
0,0.1,-0.408544862,1.061921557,4.564194332,0.999976863
0,0.1,-0.412695,1.030779573,4.595614767,0.999975802
0,0.1,-0.415864756,0.999522582,4.627035168,0.999974652
0,0.1,-0.418051002,0.968181441,4.65845553,0.999973404
0,0.1,-0.419251583,0.936787088,4.689875852,0.999972047
0,0.1,-0.419465313,0.905370513,4.721296129,0.999970566
0,0.1,-0.418691983,0.873962731,4.752716357,0.999968949
0,0.1,-0.416932358,0.842594745,4.784136532,0.999967175
0,0.1,-0.414188177,0.81129752,4.815556649,0.999965226
0,0.1,-0.410462151,0.780101951,4.846976701,0.999963077
0,0.1,-0.405757961,0.749038831,4.878396682,0.9999607
0,0.1,-0.400080251,0.718138824,4.909816585,0.999958062
0,0.1,-0.393434629,0.687432432,4.941236399,0.999955121
0,0.1,-0.385827658,0.656949964,4.972656116,0.999951831
0,0.1,-0.377266851,0.626721511,5.004075723,0.999948133
0,0.1,-0.367760661,0.596776909,5.035495207,0.999943955
0,0.1,-0.357318475,0.567145716,5.06691455,0.999939212
0,0.1,-0.345950606,0.537857179,5.098333733,0.999933793
0,0.1,-0.33366828,0.508940207,5.129752734,0.999927563
0,0.1,-0.320483626,0.480423339,5.161171523,0.999920348
0,0.1,-0.306409664,0.452334722,5.192590067,0.999911924
0,0.1,-0.291460293,0.424702075,5.224008322,0.999902002
0,0.1,-0.275650278,0.397552668,5.255426236,0.999890192
0,0.1,-0.258995233,0.370913292,5.286843741,0.999875969
0,0.1,-0.241511609,0.344810232,5.318260749,0.999858608
0,0.1,-0.223216675,0.31926924,5.349677147,0.999837073
0,0.1,-0.204128504,0.294315511,5.381092779,0.999809853
0,0.1,-0.184265956,0.269973652,5.41250743,0.999774646
0,0.1,-0.163648657,0.246267663,5.443920791,0.99972779
0,0.1,-0.142296988,0.223220902,5.475332401,0.999663114
0,0.1,-0.120232062,0.200856063,5.506741522,0.9995694
0,0.1,-0.097475715,0.179195137,5.538146886,0.999424029
0,0.1,-0.074050496,0.158259373,5.569546038,0.99917389
0,0.1,-0.049979685,0.138069192,5.60093317,0.998659016
0,0.1,-0.025287435,0.118643934,5.632287381,0.997078433
0,0.1,0,0.1,5.663461537,0.987198192
0,-0.1,0,0,0,0.999619467
0,-0.1,0.031413428,0.000493419,0.031411951,0.999793199
0,-0.1,0.062795861,0.001973222,0.062825977,0.999751531
0,-0.1,0.094116334,0.004437957,0.09423845,0.999694346
0,-0.1,0.125343949,0.007885134,0.125648732,0.999612011
0,-0.1,0.15644791,0.012311266,0.157055727,0.999485194
0,-0.1,0.187397559,0.017711854,0.188457329,0.999268765
0,-0.1,0.218162426,0.024081329,0.219848605,0.998827877
0,-0.1,0.248712332,0.031412834,0.251212069,0.997498481
0,-0.1,0.279035133,0.039636866,0.278477841,0.738004365
0,-0.1,0.309263278,0.04821274,0.274404139,-0.997300926
0,-0.1,0.339634932,0.056250799,0.243045545,-0.998715473
0,-0.1,0.370243774,0.063332192,0.211657138,-0.999198623
0,-0.1,0.401059807,0.069449316,0.180257385,-0.999437605
0,-0.1,0.432052709,0.074595876,0.148851674,-0.99957784
0,-0.1,0.46319194,0.078766647,0.117442331,-0.999668793
0,-0.1,0.494446794,0.081957421,0.086030569,-0.999731828
0,-0.1,0.525786442,0.084164985,0.054617097,-0.999777636
0,-0.1,0.557179966,0.085387116,0.023202363,-0.999812139
0,-0.1,0.588596386,0.085622571,-0.008213333,-0.999838865
0,-0.1,0.620004699,0.084871092,-0.039629781,-0.999860041
0,-0.1,0.651373908,0.083133399,-0.07104683,-0.999877135
0,-0.1,0.682673053,0.08041119,-0.102464369,-0.999891155
0,-0.1,0.713871239,0.076707138,-0.13388231,-0.999902807
0,-0.1,0.744937674,0.072024886,-0.165300589,-0.999912605
0,-0.1,0.775841692,0.066369048,-0.196719152,-0.999920928
0,-0.1,0.806552789,0.059745198,-0.228137959,-0.999928062
0,-0.1,0.837040648,0.052159866,-0.259556974,-0.999934226
0,-0.1,0.867275176,0.043620534,-0.29097617,-0.99993959
0,-0.1,0.897226525,0.034135626,-0.322395524,-0.999944287
0,-0.1,0.926865131,0.0237145,-0.353815017,-0.999948426
0,-0.1,0.956161736,0.012367438,-0.385234633,-0.999952091
0,-0.1,0.985087418,0.000105639,-0.416654358,-0.999955353
0,-0.1,1.013613625,-0.013058797,-0.448074179,-0.99995827
0,-0.1,1.041712195,-0.027112877,-0.479494088,-0.999960887
0,-0.1,1.06935539,-0.042042731,-0.510914075,-0.999963246
0,-0.1,1.096515923,-0.057833624,-0.542334132,-0.999965379
0,-0.1,1.123166981,-0.074469968,-0.573754253,-0.999967314
0,-0.1,1.149282254,-0.091935344,-0.605174432,-0.999969075
0,-0.1,1.174835961,-0.110212511,-0.636594665,-0.999970682
0,-0.1,1.199802877,-0.129283429,-0.668014945,-0.999972153
0,-0.1,1.224158355,-0.149129273,-0.69943527,-0.999973501
0,-0.1,1.24787835,-0.169730453,-0.730855636,-0.999974742
0,-0.1,1.270939448,-0.191066634,-0.762276039,-0.999975884
0,-0.1,1.293318881,-0.213116754,-0.793696476,-0.99997694
0,-0.1,1.314994558,-0.235859046,-0.825116945,-0.999977916
0,-0.1,1.335945079,-0.259271061,-0.856537444,-0.999978821
0,-0.1,1.356149763,-0.283329689,-0.887957971,-0.999979661
0,-0.1,1.375588664,-0.308011179,-0.919378523,-0.999980442
0,-0.1,1.394242591,-0.333291167,-0.950799098,-0.99998117
0,-0.1,1.41209313,-0.359144698,-0.982219696,-0.999981849
0,-0.1,1.429122658,-0.385546251,-1.013640314,-0.999982482
0,-0.1,1.445314363,-0.412469763,-1.045060952,-0.999983075
0,-0.1,1.460652261,-0.439888656,-1.076481607,-0.99998363
0,-0.1,1.475121211,-0.467775863,-1.10790228,-0.999984151
0,-0.1,1.488706928,-0.496103854,-1.139322968,-0.999984639
0,-0.1,1.501396001,-0.524844666,-1.170743671,-0.999985098
0,-0.1,1.513175902,-0.553969925,-1.202164388,-0.999985529
0,-0.1,1.524035003,-0.583450881,-1.233585119,-0.999985935
0,-0.1,1.533962583,-0.61325843,-1.265005862,-0.999986317
0,-0.1,1.542948841,-0.643363147,-1.296426616,-0.999986677
0,-0.1,1.550984906,-0.673735312,-1.327847381,-0.999987017
0,-0.1,1.558062845,-0.704344945,-1.359268157,-0.999987338
0,-0.1,1.56417567,-0.735161826,-1.390688943,-0.99998764
0,-0.1,1.569317346,-0.766155535,-1.422109737,-0.999987927
0,-0.1,1.573482798,-0.797295474,-1.453530541,-0.999988197
0,-0.1,1.576667912,-0.828550903,-1.484951353,-0.999988453
0,-0.1,1.578869545,-0.859890968,-1.516372172,-0.999988695
0,-0.1,1.580085522,-0.891284728,-1.547792999,-0.999988924
0,-0.1,1.580314644,-0.922701194,-1.579213833,-0.99998914
0,-0.1,1.579556683,-0.95410935,-1.610634674,-0.999989345
0,-0.1,1.577812388,-0.985478192,-1.642055521,-0.99998954
0,-0.1,1.57508348,-1.016776753,-1.673476374,-0.999989723
0,-0.1,1.571372654,-1.047974133,-1.704897232,-0.999989898
0,-0.1,1.566683572,-1.079039537,-1.736318096,-0.999990062
0,-0.1,1.561020863,-1.109942297,-1.767738965,-0.999990218
0,-0.1,1.554390117,-1.140651905,-1.799159839,-0.999990366
0,-0.1,1.546797881,-1.171138045,-1.830580717,-0.999990505
0,-0.1,1.538251648,-1.201370622,-1.862001599,-0.999990637
0,-0.1,1.528759855,-1.23131979,-1.893422486,-0.999990762
0,-0.1,1.518331873,-1.260955984,-1.924843376,-0.999990879
0,-0.1,1.506977996,-1.290249947,-1.95626427,-0.99999099
0,-0.1,1.494709432,-1.319172761,-1.987685167,-0.999991095
0,-0.1,1.481538292,-1.347695872,-2.019106067,-0.999991193
0,-0.1,1.467477579,-1.375791124,-2.050526971,-0.999991285
0,-0.1,1.452541173,-1.40343078,-2.081947877,-0.999991372
0,-0.1,1.43674382,-1.430587555,-2.113368786,-0.999991453
0,-0.1,1.420101114,-1.45723464,-2.144789697,-0.999991529
0,-0.1,1.402629485,-1.48334573,-2.176210611,-0.9999916
0,-0.1,1.38434618,-1.508895046,-2.207631526,-0.999991665
0,-0.1,1.36526925,-1.533857368,-2.239052444,-0.999991726
0,-0.1,1.345417525,-1.558208053,-2.270473364,-0.999991782
0,-0.1,1.324810604,-1.581923061,-2.301894285,-0.999991834
0,-0.1,1.30346883,-1.604978982,-2.333315208,-0.999991881
0,-0.1,1.281413271,-1.627353054,-2.364736132,-0.999991923
0,-0.1,1.2586657,-1.649023191,-2.396157057,-0.999991961
0,-0.1,1.235248574,-1.669968,-2.427577984,-0.999991995
0,-0.1,1.211185009,-1.690166803,-2.458998912,-0.999992025
0,-0.1,1.186498761,-1.709599661,-2.49041984,-0.999992051
0,-0.1,1.1612142,-1.72824739,-2.521840769,-0.999992072
0,-0.1,1.135356287,-1.74609158,-2.553261699,-0.99999209
0,-0.1,1.108950549,-1.763114617,-2.584682629,-0.999992104
0,-0.1,1.082023052,-1.779299695,-2.61610356,-0.999992113
0,-0.1,1.054600381,-1.794630837,-2.647524491,-0.999992119
0,-0.1,1.026709606,-1.809092906,-2.678945422,-0.999992121
0,-0.1,0.99837826,-1.822671628,-2.710366353,-0.999992119
0,-0.1,0.969634313,-1.835353596,-2.741787284,-0.999992113
0,-0.1,0.940506141,-1.847126292,-2.773208215,-0.999992103
0,-0.1,0.911022497,-1.857978092,-2.804629145,-0.999992089
0,-0.1,0.881212489,-1.867898286,-2.836050075,-0.999992071
0,-0.1,0.851105545,-1.876877078,-2.867471004,-0.999992049
0,-0.1,0.820731386,-1.884905607,-2.898891932,-0.999992023
0,-0.1,0.790119997,-1.891975945,-2.93031286,-0.999991993
0,-0.1,0.759301598,-1.898081113,-2.961733787,-0.999991959
0,-0.1,0.728306612,-1.903215085,-2.993154712,-0.99999192
0,-0.1,0.697165638,-1.907372792,-3.024575636,-0.999991877
0,-0.1,0.665909417,-1.910550129,-3.055996559,-0.99999183
0,-0.1,0.634568806,-1.91274396,-3.08741748,-0.999991778
0,-0.1,0.603174744,-1.91395212,-3.118838399,-0.999991722
0,-0.1,0.571758222,-1.914173415,-3.150259317,-0.999991661
0,-0.1,0.540350255,-1.913407627,-3.181680232,-0.999991595
0,-0.1,0.508981849,-1.911655513,-3.213101146,-0.999991524
0,-0.1,0.47768397,-1.908918802,-3.244522057,-0.999991447
0,-0.1,0.446487516,-1.905200196,-3.275942966,-0.999991366
0,-0.1,0.415423282,-1.900503365,-3.307363872,-0.999991279
0,-0.1,0.384521937,-1.894832948,-3.338784775,-0.999991186
0,-0.1,0.353813984,-1.88819454,-3.370205675,-0.999991087
0,-0.1,0.323329739,-1.880594697,-3.401626572,-0.999990982
0,-0.1,0.293099296,-1.87204092,-3.433047465,-0.999990871
0,-0.1,0.263152497,-1.862541654,-3.464468355,-0.999990753
0,-0.1,0.233518906,-1.852106277,-3.495889242,-0.999990628
0,-0.1,0.204227777,-1.84074509,-3.527310124,-0.999990495
0,-0.1,0.175308025,-1.82846931,-3.558731001,-0.999990355
0,-0.1,0.146788201,-1.815291054,-3.590151875,-0.999990207
0,-0.1,0.118696458,-1.801223333,-3.621572743,-0.99999005
0,-0.1,0.091060528,-1.786280034,-3.652993607,-0.999989885
0,-0.1,0.063907693,-1.770475909,-3.684414465,-0.99998971
0,-0.1,0.037264759,-1.753826559,-3.715835317,-0.999989525
0,-0.1,0.011158025,-1.736348422,-3.747256164,-0.99998933
0,-0.1,-0.014386735,-1.718058752,-3.778677004,-0.999989124
0,-0.1,-0.039344304,-1.698975603,-3.810097837,-0.999988907
0,-0.1,-0.063690044,-1.679117816,-3.841518664,-0.999988677
0,-0.1,-0.087399922,-1.658504992,-3.872939483,-0.999988434
0,-0.1,-0.110450532,-1.637157482,-3.904360294,-0.999988177
0,-0.1,-0.132819119,-1.615096359,-3.935781097,-0.999987906
0,-0.1,-0.154483601,-1.592343402,-3.967201891,-0.999987618
0,-0.1,-0.175422591,-1.568921073,-3.998622676,-0.999987314
0,-0.1,-0.195615419,-1.544852494,-4.030043451,-0.999986992
0,-0.1,-0.215042151,-1.520161425,-4.061464215,-0.999986651
0,-0.1,-0.233683609,-1.494872241,-4.092884969,-0.999986289
0,-0.1,-0.251521393,-1.469009907,-4.124305711,-0.999985905
0,-0.1,-0.268537891,-1.442599955,-4.15572644,-0.999985497
0,-0.1,-0.284716308,-1.415668456,-4.187147156,-0.999985064
0,-0.1,-0.300040671,-1.388241996,-4.218567858,-0.999984603
0,-0.1,-0.314495853,-1.36034765,-4.249988546,-0.999984113
0,-0.1,-0.328067586,-1.332012956,-4.281409217,-0.99998359
0,-0.1,-0.340742471,-1.303265885,-4.312829871,-0.999983032
0,-0.1,-0.352507998,-1.274134816,-4.344250507,-0.999982436
0,-0.1,-0.363352551,-1.244648506,-4.375671124,-0.999981799
0,-0.1,-0.373265426,-1.214836064,-4.40709172,-0.999981117
0,-0.1,-0.382236838,-1.184726919,-4.438512294,-0.999980385
0,-0.1,-0.390257932,-1.154350796,-4.469932844,-0.9999796
0,-0.1,-0.397320789,-1.12373768,-4.501353368,-0.999978755
0,-0.1,-0.403418438,-1.092917792,-4.532773865,-0.999977845
0,-0.1,-0.408544862,-1.061921557,-4.564194332,-0.999976863
0,-0.1,-0.412695,-1.030779573,-4.595614767,-0.999975802
0,-0.1,-0.415864756,-0.999522582,-4.627035168,-0.999974652
0,-0.1,-0.418051002,-0.968181441,-4.65845553,-0.999973404
0,-0.1,-0.419251583,-0.936787088,-4.689875852,-0.999972047
0,-0.1,-0.419465313,-0.905370513,-4.721296129,-0.999970566
0,-0.1,-0.418691983,-0.873962731,-4.752716357,-0.999968949
0,-0.1,-0.416932358,-0.842594745,-4.784136532,-0.999967175
0,-0.1,-0.414188177,-0.81129752,-4.815556649,-0.999965226
0,-0.1,-0.410462151,-0.780101951,-4.846976701,-0.999963077
0,-0.1,-0.405757961,-0.749038831,-4.878396682,-0.9999607
0,-0.1,-0.400080251,-0.718138824,-4.909816585,-0.999958062
0,-0.1,-0.393434629,-0.687432432,-4.941236399,-0.999955121
0,-0.1,-0.385827658,-0.656949964,-4.972656116,-0.999951831
0,-0.1,-0.377266851,-0.626721511,-5.004075723,-0.999948133
0,-0.1,-0.367760661,-0.596776909,-5.035495207,-0.999943955
0,-0.1,-0.357318475,-0.567145716,-5.06691455,-0.999939212
0,-0.1,-0.345950606,-0.537857179,-5.098333733,-0.999933793
0,-0.1,-0.33366828,-0.508940207,-5.129752734,-0.999927563
0,-0.1,-0.320483626,-0.480423339,-5.161171523,-0.999920348
0,-0.1,-0.306409664,-0.452334722,-5.192590067,-0.999911924
0,-0.1,-0.291460293,-0.424702075,-5.224008322,-0.999902002
0,-0.1,-0.275650278,-0.397552668,-5.255426236,-0.999890192
0,-0.1,-0.258995233,-0.370913292,-5.286843741,-0.999875969
0,-0.1,-0.241511609,-0.344810232,-5.318260749,-0.999858608
0,-0.1,-0.223216675,-0.31926924,-5.349677147,-0.999837073
0,-0.1,-0.204128504,-0.294315511,-5.381092779,-0.999809853
0,-0.1,-0.184265956,-0.269973652,-5.41250743,-0.999774646
0,-0.1,-0.163648657,-0.246267663,-5.443920791,-0.99972779
0,-0.1,-0.142296988,-0.223220902,-5.475332401,-0.999663114
0,-0.1,-0.120232062,-0.200856063,-5.506741522,-0.9995694
0,-0.1,-0.097475715,-0.179195137,-5.538146886,-0.999424029
0,-0.1,-0.074050496,-0.158259373,-5.569546038,-0.99917389
0,-0.1,-0.049979685,-0.138069192,-5.60093317,-0.998659016
0,-0.1,-0.025287435,-0.118643934,-5.632287381,-0.997078433
0,-0.1,0,-0.1,-5.663461537,-0.987198192
0,-1.8,0,0,0,0.999921962
0,-1.8,0.020990504,0.00022032,0.020991569,0.999959162
0,-1.8,0.041971759,0.000881186,0.041983484,0.999954962
0,-1.8,0.062934519,0.00198231,0.062975301,0.999949819
0,-1.8,0.083869549,0.003523204,0.083966997,0.999943383
0,-1.8,0.104767622,0.005503187,0.104958538,0.999935096
0,-1.8,0.125619532,0.007921382,0.125949876,0.999924036
0,-1.8,0.14641609,0.010776718,0.146940935,0.999908539
0,-1.8,0.167148136,0.014067931,0.167931587,0.999885276
0,-1.8,0.187806536,0.01779356,0.188921588,0.999846489
0,-1.8,0.208382194,0.021951943,0.209910368,0.999768909
0,-1.8,0.228866053,0.026541203,0.230895892,0.999536283
0,-1.8,0.249269944,0.03147692,0.243786963,0.228604929
0,-1.8,0.269662189,0.036461644,0.235694958,-0.999535813
0,-1.8,0.290123789,0.041149155,0.214709443,-0.999768553
0,-1.8,0.310679253,0.045406234,0.19372067,-0.999846242
0,-1.8,0.331319536,0.04923096,0.172730673,-0.999885093
0,-1.8,0.352035548,0.05262163,0.151740024,-0.999908395
0,-1.8,0.372818164,0.055576738,0.130748968,-0.99992392
0,-1.8,0.393658229,0.058094975,0.109757632,-0.999934999
0,-1.8,0.414546559,0.060175226,0.088766093,-0.999943301
0,-1.8,0.435473952,0.061816571,0.067774399,-0.999949749
0,-1.8,0.456431187,0.063018285,0.046782583,-0.999954901
0,-1.8,0.477409029,0.063779834,0.025790669,-0.999959109
0,-1.8,0.498398234,0.064100882,0.004798674,-0.99996261
0,-1.8,0.519389553,0.063981286,-0.016193389,-0.999965567
0,-1.8,0.540373738,0.063421096,-0.037185509,-0.999968097
0,-1.8,0.56134154,0.06242056,-0.058177679,-0.999970285
0,-1.8,0.58228372,0.060980116,-0.079169891,-0.999972195
0,-1.8,0.60319105,0.059100398,-0.100162142,-0.999973876
0,-1.8,0.624054318,0.056782235,-0.121154426,-0.999975366
0,-1.8,0.644864328,0.054026647,-0.142146739,-0.999976696
0,-1.8,0.665611911,0.050834847,-0.163139079,-0.99997789
0,-1.8,0.686287925,0.047208243,-0.184131443,-0.999978967
0,-1.8,0.706883257,0.04314843,-0.205123828,-0.999979943
0,-1.8,0.727388833,0.038657198,-0.226116233,-0.999980831
0,-1.8,0.747795616,0.033736526,-0.247108656,-0.999981642
0,-1.8,0.768094613,0.028388582,-0.268101095,-0.999982386
0,-1.8,0.78827688,0.022615722,-0.289093549,-0.99998307
0,-1.8,0.808333522,0.016420489,-0.310086016,-0.999983701
0,-1.8,0.828255701,0.009805614,-0.331078497,-0.999984284
0,-1.8,0.848034638,0.00277401,-0.352070989,-0.999984826
0,-1.8,0.867661617,-0.004671222,-0.373063493,-0.999985328
0,-1.8,0.887127989,-0.012526804,-0.394056006,-0.999985797
0,-1.8,0.906425175,-0.020789272,-0.415048529,-0.999986234
0,-1.8,0.925544673,-0.029454988,-0.436041061,-0.999986642
0,-1.8,0.944478055,-0.038520131,-0.457033601,-0.999987025
0,-1.8,0.96321698,-0.047980707,-0.478026149,-0.999987383
0,-1.8,0.981753188,-0.057832548,-0.499018704,-0.99998772
0,-1.8,1.000078513,-0.068071312,-0.520011266,-0.999988038
0,-1.8,1.018184877,-0.078692487,-0.541003835,-0.999988336
0,-1.8,1.036064303,-0.089691394,-0.56199641,-0.999988618
0,-1.8,1.05370891,-0.101063184,-0.58298899,-0.999988884
0,-1.8,1.071110924,-0.112802848,-0.603981576,-0.999989135
0,-1.8,1.088262676,-0.124905212,-0.624974167,-0.999989372
0,-1.8,1.105156608,-0.137364942,-0.645966763,-0.999989597
0,-1.8,1.121785274,-0.150176548,-0.666959363,-0.999989811
0,-1.8,1.138141347,-0.163334385,-0.687951968,-0.999990013
0,-1.8,1.154217619,-0.176832654,-0.708944577,-0.999990205
0,-1.8,1.170007006,-0.190665407,-0.72993719,-0.999990387
0,-1.8,1.18550255,-0.204826548,-0.750929806,-0.99999056
0,-1.8,1.200697422,-0.219309837,-0.771922427,-0.999990725
0,-1.8,1.215584926,-0.234108892,-0.79291505,-0.999990881
0,-1.8,1.230158501,-0.249217191,-0.813907677,-0.99999103
0,-1.8,1.244411726,-0.264628076,-0.834900307,-0.999991172
0,-1.8,1.258338319,-0.280334757,-0.855892939,-0.999991307
0,-1.8,1.271932143,-0.29633031,-0.876885575,-0.999991436
0,-1.8,1.285187208,-0.312607689,-0.897878213,-0.999991558
0,-1.8,1.298097672,-0.32915972,-0.918870853,-0.999991675
0,-1.8,1.310657846,-0.345979108,-0.939863496,-0.999991786
0,-1.8,1.322862195,-0.363058442,-0.960856142,-0.999991892
0,-1.8,1.334705341,-0.380390196,-0.981848789,-0.999991993
0,-1.8,1.346182064,-0.397966732,-1.002841438,-0.999992089
0,-1.8,1.357287308,-0.415780304,-1.02383409,-0.999992181
0,-1.8,1.368016179,-0.433823063,-1.044826743,-0.999992268
0,-1.8,1.378363948,-0.452087057,-1.065819398,-0.999992351
0,-1.8,1.388326055,-0.470564238,-1.086812055,-0.999992431
0,-1.8,1.397898111,-0.489246463,-1.107804714,-0.999992506
0,-1.8,1.407075896,-0.5081255,-1.128797374,-0.999992578
0,-1.8,1.415855368,-0.52719303,-1.149790035,-0.999992646
0,-1.8,1.424232656,-0.546440649,-1.170782698,-0.99999271
0,-1.8,1.432204069,-0.565859875,-1.191775362,-0.999992771
0,-1.8,1.439766094,-0.585442152,-1.212768028,-0.99999283
0,-1.8,1.4469154,-0.60517885,-1.233760694,-0.999992885
0,-1.8,1.453648834,-0.625061271,-1.254753362,-0.999992937
0,-1.8,1.459963431,-0.645080653,-1.275746031,-0.999992986
0,-1.8,1.465856406,-0.665228175,-1.296738701,-0.999993032
0,-1.8,1.471325164,-0.685494958,-1.317731372,-0.999993075
0,-1.8,1.476367295,-0.70587207,-1.338724043,-0.999993116
0,-1.8,1.480980575,-0.726350533,-1.359716716,-0.999993154
0,-1.8,1.485162974,-0.746921322,-1.380709389,-0.99999319
0,-1.8,1.488912646,-0.767575371,-1.401702063,-0.999993223
0,-1.8,1.492227941,-0.788303579,-1.422694737,-0.999993254
0,-1.8,1.495107396,-0.809096812,-1.443687413,-0.999993282
0,-1.8,1.497549743,-0.829945906,-1.464680089,-0.999993308
0,-1.8,1.499553907,-0.850841675,-1.485672765,-0.999993332
0,-1.8,1.501119002,-0.871774908,-1.506665442,-0.999993354
0,-1.8,1.502244341,-0.892736383,-1.527658119,-0.999993373
0,-1.8,1.502929426,-0.913716861,-1.548650797,-0.99999339
0,-1.8,1.503173956,-0.934707096,-1.569643475,-0.999993405
0,-1.8,1.502977824,-0.95569784,-1.590636153,-0.999993417
0,-1.8,1.502341115,-0.976679842,-1.611628831,-0.999993428
0,-1.8,1.501264111,-0.997643855,-1.63262151,-0.999993436
0,-1.8,1.499747285,-1.018580642,-1.653614189,-0.999993442
