xP,yP,thetaP,inputP,xE,yE,thetaE,inputE
-0.398951848,10.92964359,1.711770019,-1.50E-12,-0.771031781,13.4469514,1.705760353,-0.002634087
-0.410593414,11.01167551,1.711770019,1.19E-12,-0.776605055,13.48799518,1.705758352,0.002537466
-0.42223498,11.09370744,1.711770019,-9.44E-13,-0.782178328,13.52903897,1.705760276,-0.00244455
-0.433876546,11.17573937,1.711770019,7.50E-13,-0.787751602,13.57008276,1.705758426,0.002355203
-0.445518112,11.2577713,1.711770019,-5.97E-13,-0.793324875,13.61112655,1.705760205,-0.002269294
-0.457159678,11.33980322,1.711770019,4.72E-13,-0.798898149,13.65217034,1.705758494,0.002186698
-0.468801244,11.42183515,1.711770019,-3.76E-13,-0.804471422,13.69321413,1.705760139,-0.002107295
-0.48044281,11.50386708,1.711770019,2.97E-13,-0.810044696,13.73425792,1.705758558,0.002030968
-0.492084376,11.58589901,1.711770019,-2.34E-13,-0.815617969,13.77530171,1.705760078,-0.001957606
-0.503725942,11.66793093,1.711770019,1.85E-13,-0.821191243,13.8163455,1.705758617,0.001887101
-0.515367508,11.74996286,1.711770019,-1.48E-13,-0.826764516,13.85738929,1.705760021,-0.001819351
-0.527009074,11.83199479,1.711770019,1.19E-13,-0.83233779,13.89843308,1.705758672,0.001754257
-0.538650639,11.91402672,1.711770019,-9.65E-14,-0.837911063,13.93947687,1.705759967,-0.001691724
-0.550292205,11.99605864,1.711770019,7.57E-14,-0.843484337,13.98052066,1.705758724,0.00163166
-0.561933771,12.07809057,1.711770019,-6.23E-14,-0.849057609,14.02156445,1.705759918,-0.001573978
-0.573575337,12.1601225,1.711770019,5.05E-14,-0.854630883,14.06260824,1.705758771,0.001518593
-0.585216903,12.24215443,1.711770019,-3.82E-14,-0.860204156,14.10365203,1.705759872,-0.001465425
-0.596858469,12.32418636,1.711770019,3.17E-14,-0.86577743,14.14469582,1.705758815,0.001414396
-0.608500035,12.40621828,1.711770019,-2.30E-14,-0.871350703,14.18573961,1.705759829,-0.001365431
-0.620141601,12.48825021,1.711770019,1.98E-14,-0.876923977,14.2267834,1.705758857,0.001318459
-0.631783167,12.57028214,1.711770019,-1.36E-14,-0.88249725,14.26782718,1.70575979,-0.001273412
-0.643424733,12.65231407,1.711770019,1.22E-14,-0.888070524,14.30887097,1.705758895,0.001230223
-0.655066299,12.73434599,1.711770019,-8.78E-15,-0.893643797,14.34991476,1.705759752,-0.00118883
-0.666707865,12.81637792,1.711770019,7.42E-15,-0.899217071,14.39095855,1.705758931,0.001149171
-0.678349431,12.89840985,1.711770019,-5.39E-15,-0.904790344,14.43200234,1.705759718,-0.00111119
-0.689990996,12.98044178,1.711770019,4.95E-15,-0.910363618,14.47304613,1.705758965,0.001074831
-0.701632562,13.0624737,1.711770019,-3.02E-15,-0.915936891,14.51408992,1.705759685,-0.00104004
-0.713274128,13.14450563,1.711770019,3.25E-15,-0.921510165,14.55513371,1.705758996,0.001006768
-0.724915694,13.22653756,1.711770019,-1.82E-15,-0.927083438,14.5961775,1.705759655,-0.000974964
-0.73655726,13.30856949,1.711770019,2.40E-15,-0.932656712,14.63722129,1.705759026,0.000944584
-0.748198826,13.39060142,1.711770019,-7.48E-16,-0.938229985,14.67826508,1.705759626,-0.000915582
-0.759840392,13.47263334,1.711770019,1.57E-15,-0.943803259,14.71930887,1.705759053,0.000887916
-0.771481958,13.55466527,1.711770019,-6.87E-16,-0.949376532,14.76035266,1.705759599,-0.000861546
-0.783123524,13.6366972,1.711770019,1.06E-15,-0.954949806,14.80139645,1.705759079,0.000836433
-0.79476509,13.71872913,1.711770019,8.42E-17,-0.960523079,14.84244024,1.705759574,-0.000812541
-0.806406656,13.80076105,1.711770019,1.30E-15,-0.966096352,14.88348403,1.705759104,0.000789835
-0.818048222,13.88279298,1.711770019,4.09E-16,-0.971669626,14.92452782,1.70575955,-0.000768282
-0.829689788,13.96482491,1.711770019,1.06E-15,-0.977242899,14.96557161,1.705759127,0.000747849
-0.841331353,14.04685684,1.711770019,1.95E-16,-0.982816173,15.0066154,1.705759528,-0.000728508
-0.852972919,14.12888876,1.711770019,2.71E-16,-0.988389446,15.04765919,1.705759149,0.000710231
-0.864614485,14.21092069,1.711770019,-7.27E-16,-0.99396272,15.08870297,1.705759506,-0.000692989
-0.876256051,14.29295262,1.711770019,-3.54E-16,-0.999535993,15.12974676,1.70575917,0.000676759
-0.887897617,14.37498455,1.711770019,-5.36E-16,-1.005109266,15.17079055,1.705759486,-0.000661517
-0.899539183,14.45701648,1.711770019,-3.44E-17,-1.01068254,15.21183434,1.70575919,0.00064724
-0.911180749,14.5390484,1.711770019,-4.24E-16,-1.016255813,15.25287813,1.705759466,-0.000633907
-0.922822315,14.62108033,1.711770019,1.16E-15,-1.021829087,15.29392192,1.705759209,0.0006215
-0.934463881,14.70311226,1.711770019,1.01E-16,-1.02740236,15.33496571,1.705759447,-0.000609999
-0.946105447,14.78514419,1.711770019,-4.64E-16,-1.032975634,15.3760095,1.705759228,0.000599389
-0.957747013,14.86717611,1.711770019,3.75E-16,-1.038548907,15.41705329,1.705759429,-0.000589653
-0.969388579,14.94920804,1.711770019,-1.82E-16,-1.044122181,15.45809708,1.705759245,0.000580778
-0.981030145,15.03123997,1.711770019,4.91E-16,-1.049695454,15.49914087,1.705759412,-0.00057275
-0.99267171,15.1132719,1.711770019,-2.85E-16,-1.055268728,15.54018466,1.705759263,0.000565559
-1.004313276,15.19530382,1.711770019,6.23E-17,-1.060842001,15.58122845,1.705759395,-0.000559192
-1.015954842,15.27733575,1.711770019,7.98E-17,-1.066415275,15.62227224,1.70575928,0.000553642
-1.027596408,15.35936768,1.711770019,1.74E-16,-1.071988548,15.66331603,1.705759378,-0.000548899
-1.039237974,15.44139961,1.711770019,-1.75E-16,-1.077561822,15.70435982,1.705759296,0.000544958
-1.05087954,15.52343153,1.711770019,1.08E-16,-1.083135095,15.74540361,1.705759361,-0.000541811
-1.062521106,15.60546346,1.711770019,2.28E-17,-1.088708369,15.7864474,1.705759313,0.000539456
-1.074162672,15.68749539,1.711770019,-9.56E-18,-1.094281642,15.82749119,1.705759345,-0.000537887
-1.085804238,15.76952732,1.711770019,6.75E-17,-1.099854915,15.86853497,1.705759325,0.000536908
0,0,0,-0.999952864,0,-7.7,1.570796327,-1
0.051021551,-0.001302684,-0.051052987,-0.999975703,0.000322759,-7.674595685,1.54538791,-1
0.101910146,-0.005207356,-0.102106517,-0.999974098,0.001290828,-7.649207769,1.519979494,-1
0.152533176,-0.011703852,-0.153159959,-0.999972292,0.002903582,-7.623852642,1.494571078,-1
0.202758723,-0.020775239,-0.204213304,-0.99997025,0.005159979,-7.598546673,1.469162661,-1
0.252455906,-0.032397871,-0.255266536,-0.99996793,0.008058564,-7.573306197,1.443754245,-1
0.301495223,-0.046541457,-0.306319642,-0.999965281,0.011597464,-7.548147508,1.418345829,-1
0.349748886,-0.063169133,-0.357372603,-0.999962239,0.015774396,-7.523086849,1.392937412,-1
0.397091157,-0.082237564,-0.408425396,-0.999958723,0.020586663,-7.498140396,1.367528996,-1
0.443398673,-0.10369705,-0.459477995,-0.999954631,0.026031158,-7.473324254,1.342120579,-1
0.488550772,-0.127491665,-0.510530368,-0.99994983,0.032104367,-7.448654444,1.316712163,-1
0.532429802,-0.153559392,-0.561582472,-0.999944148,0.038802369,-7.42414689,1.291303747,-1
0.574921433,-0.181832293,-0.612634258,-0.999937359,0.04612084,-7.399817414,1.26589533,-1
0.615914955,-0.212236683,-0.663685662,-0.999929154,0.054055056,-7.375681722,1.240486914,-1
0.655303564,-0.24469332,-0.714736599,-0.999919114,0.062599895,-7.351755394,1.215078498,-1
0.692984645,-0.279117613,-0.765786962,-0.999906649,0.07174984,-7.328053877,1.189670081,-1
0.728860039,-0.315419843,-0.816836606,-0.999890915,0.081498985,-7.304592471,1.164261665,-1
0.762836303,-0.353505396,-0.86788533,-0.99987066,0.091841036,-7.281386321,1.138853248,-1
0.794824957,-0.393275009,-0.918932856,-0.999843977,0.102769317,-7.258450408,1.113444832,-1
0.824742715,-0.434625025,-0.969978779,-0.999807833,0.114276774,-7.235799539,1.088036416,-1
0.852511719,-0.477447667,-1.021022486,-0.999757175,0.126355977,-7.213448336,1.062627999,-1
0.878059749,-0.521631313,-1.072063008,-0.999683071,0.138999128,-7.191411228,1.037219583,-1
0.901320442,-0.567060785,-1.123098713,-0.99956851,0.152198066,-7.16970244,1.011811167,-1
0.922233513,-0.61361764,-1.174126626,-0.999377788,0.165944271,-7.148335988,0.98640275,-1
0.940745028,-0.661180462,-1.225140672,-0.99902529,0.180228868,-7.127325664,0.960994334,-1
0.956807837,-0.709625135,-1.27612623,-0.998261853,0.195042636,-7.106685032,0.935585917,-1
0.970382714,-0.75882501,-1.327037073,-0.996098373,0.210376011,-7.086427416,0.910177501,-1
0.98144441,-0.80865036,-1.377623352,-0.985547559,0.226219096,-7.066565893,0.884769085,-1
0.990199202,-0.858937728,-1.419233933,-0.644488115,0.242561663,-7.047113286,0.859360668,-1
0.997728011,-0.909434044,-1.426346902,0.365847621,0.259393162,-7.028082151,0.833952252,-1
1.005172419,-0.959943105,-1.42257766,-0.21819289,0.276702726,-7.009484776,0.808543836,-1
1.012656223,-1.010446405,-1.42478724,0.131635734,0.294479183,-6.991333164,0.783135419,-1
1.020117713,-1.060953025,-1.423461379,-0.079697035,0.312711056,-6.973639034,0.757727003,-1
1.027592454,-1.111457694,-1.424262575,0.048311344,0.331386575,-6.956413808,0.732318586,-1
1.035059219,-1.161963545,-1.423777237,-0.029298918,0.350493685,-6.939668607,0.70691017,-1
1.042530809,-1.212468683,-1.424071502,0.017771509,0.370020051,-6.92341424,0.681501754,-1
1.049999475,-1.262974255,-1.423893028,-0.010780069,0.389953068,-6.9076612,0.656093337,-1
1.057469914,-1.313479564,-1.424001285,0.006539257,0.410279867,-6.892419657,0.630684921,-1
1.064939278,-1.363985032,-1.423935617,-0.003966781,0.430987327,-6.877699449,0.605276505,-1
1.072409295,-1.414490404,-1.423975452,0.002406298,0.452062081,-6.86351008,0.579868088,-1
1.079878915,-1.464995834,-1.423951287,-0.001459691,0.473490522,-6.84986071,0.554459672,-1
1.087348776,-1.515501229,-1.423965946,0.000885467,0.495258819,-6.836760149,0.529051256,-1
1.09481849,-1.566006645,-1.423957054,-0.000537136,0.517352917,-6.824216855,0.503642839,-1
1.102288294,-1.616512049,-1.423962448,0.000325834,0.539758556,-6.812238926,0.478234423,-1
1.109758043,-1.66701746,-1.423959176,-0.000197655,0.562461269,-6.800834093,0.452826006,-1
1.117227825,-1.717522866,-1.42396116,0.0001199,0.585446403,-6.79000972,0.42741759,-1
1.124697588,-1.768028275,-1.423959956,-7.27E-05,0.608699118,-6.779772793,0.402009174,-1
1.132167362,-1.818533683,-1.423960687,4.41E-05,0.632204404,-6.770129922,0.376600757,-1
1.13963713,-1.869039092,-1.423960244,-2.68E-05,0.655947086,-6.761087331,0.351192341,-1
1.147106901,-1.9195445,-1.423960513,1.62E-05,0.679911838,-6.752650858,0.325783925,-1
1.15457667,-1.970049908,-1.423960349,-9.85E-06,0.704083189,-6.744825949,0.300375508,-1
1.16204644,-2.020555316,-1.423960448,5.97E-06,0.728445535,-6.737617655,0.274967092,-1
1.16951621,-2.071060724,-1.423960388,-3.62E-06,0.75298315,-6.73103063,0.249558675,-1
1.17698598,-2.121566133,-1.423960425,2.20E-06,0.777680192,-6.725069126,0.224150259,-1
1.18445575,-2.172071541,-1.423960403,-1.33E-06,0.802520718,-6.719736991,0.198741843,-1
1.19192552,-2.222576949,-1.423960416,8.09E-07,0.827488694,-6.715037668,0.173333426,-1
1.19939529,-2.273082357,-1.423960408,-4.91E-07,0.852567999,-6.71097419,0.14792501,-1
1.20686506,-2.323587765,-1.423960413,2.98E-07,0.877742445,-6.707549181,0.122516594,-1
1.214334829,-2.374093174,-1.42396041,-1.81E-07,0.90299578,-6.704764851,0.097108177,-1
1.221804599,-2.424598582,-1.423960412,1.10E-07,0.928311702,-6.702622998,0.071699761,-1
1.229274369,-2.47510399,-1.423960411,-6.65E-08,0.953673867,-6.701125005,0.046291344,-1
1.236744139,-2.525609398,-1.423960411,4.03E-08,0.979065904,-6.700271838,0.020882928,-1
1.244213909,-2.576114806,-1.423960411,-2.45E-08,1.00447142,-6.700064049,-0.004525488,-1
1.251683679,-2.626620215,-1.423960411,1.48E-08,1.029874015,-6.700501771,-0.029933905,-1
1.259153449,-2.677125623,-1.423960411,-9.00E-09,1.055257289,-6.701584723,-0.055342321,-1
1.266623219,-2.727631031,-1.423960411,5.46E-09,1.080604858,-6.703312204,-0.080750737,-1
1.274092989,-2.778136439,-1.423960411,-3.31E-09,1.105900357,-6.7056831,-0.106159154,-1
1.281562759,-2.828641847,-1.423960411,2.01E-09,1.131127457,-6.70869588,-0.13156757,-1
1.289032528,-2.879147256,-1.423960411,-1.22E-09,1.156269872,-6.712348599,-0.156975987,-1
1.296502298,-2.929652664,-1.423960411,7.39E-10,1.181311373,-6.716638899,-0.182384403,-1
1.303972068,-2.980158072,-1.423960411,-4.48E-10,1.206235792,-6.721564011,-0.207792819,-1
1.311441838,-3.03066348,-1.423960411,2.72E-10,1.231027041,-6.727120756,-0.233201236,-1
1.318911608,-3.081168888,-1.423960411,-1.65E-10,1.255669115,-6.733305545,-0.258609652,-1
1.326381378,-3.131674297,-1.423960411,1.00E-10,1.280146106,-6.740114386,-0.284018068,-1
1.333851148,-3.182179705,-1.423960411,-6.07E-11,1.304442213,-6.747542885,-0.309426485,-1
1.341320918,-3.232685113,-1.423960411,3.68E-11,1.328541752,-6.755586245,-0.334834901,-1
1.348790688,-3.283190521,-1.423960411,-2.23E-11,1.352429165,-6.764239274,-0.360243318,-1
1.356260457,-3.33369593,-1.423960411,1.36E-11,1.376089032,-6.773496386,-0.385651734,-1
1.363730227,-3.384201338,-1.423960411,-8.22E-12,1.399506079,-6.783351605,-0.41106015,-1
1.371199997,-3.434706746,-1.423960411,4.98E-12,1.422665188,-6.79379857,-0.436468567,-1
1.378669767,-3.485212154,-1.423960411,-3.02E-12,1.445551411,-6.804830535,-0.461876983,-1
1.386139537,-3.535717562,-1.423960411,1.83E-12,1.468149971,-6.816440379,-0.487285399,-1
1.393609307,-3.586222971,-1.423960411,-1.11E-12,1.490446281,-6.828620608,-0.512693816,-1
1.401079077,-3.636728379,-1.423960411,6.76E-13,1.512425948,-6.841363358,-0.538102232,-1
1.408548847,-3.687233787,-1.423960411,-4.11E-13,1.534074781,-6.854660404,-0.563510649,-1
1.416018617,-3.737739195,-1.423960411,2.49E-13,1.555378806,-6.868503161,-0.588919065,-1
1.423488386,-3.788244603,-1.423960411,-1.52E-13,1.576324271,-6.882882694,-0.614327481,-1
1.430958156,-3.838750012,-1.423960411,9.08E-14,1.596897652,-6.897789718,-0.639735898,-1
1.438427926,-3.88925542,-1.423960411,-5.57E-14,1.61708567,-6.913214612,-0.665144314,-1
1.445897696,-3.939760828,-1.423960411,3.04E-14,1.636875292,-6.929147418,-0.69055273,-1
1.453367466,-3.990266236,-1.423960411,-1.85E-14,1.656253742,-6.945577849,-0.715961147,-1
1.460837236,-4.040771644,-1.423960411,1.35E-14,1.675208511,-6.9624953,-0.741369563,-1
1.468307006,-4.091277053,-1.423960411,-6.86E-15,1.693727363,-6.97988885,-0.76677798,-1
1.475776776,-4.141782461,-1.423960411,7.28E-15,1.711798342,-6.997747269,-0.792186396,-1
1.483246546,-4.192287869,-1.423960411,-3.56E-15,1.729409783,-7.016059029,-0.817594812,-1
1.490716316,-4.242793277,-1.423960411,3.79E-15,1.746550316,-7.03481231,-0.843003229,-1
1.498186085,-4.293298685,-1.423960411,-1.95E-15,1.763208877,-7.053995004,-0.868411645,-1
1.505655855,-4.343804094,-1.423960411,-1.90E-15,1.779374712,-7.073594729,-0.893820061,-1
1.513125625,-4.394309502,-1.423960411,1.33E-15,1.795037384,-7.093598831,-0.919228478,-1
1.520595395,-4.44481491,-1.423960411,7.60E-16,1.810186783,-7.113994398,-0.944636894,-1
1.528065165,-4.495320318,-1.423960411,-1.29E-15,1.824813129,-7.134768262,-0.97004531,-1
1.535534935,-4.545825727,-1.423960411,-1.48E-15,1.838906979,-7.155907013,-0.995453727,-1
1.543004705,-4.596331135,-1.423960411,-1.68E-15,1.852459236,-7.177397005,-1.020862143,-1
1.550474475,-4.646836543,-1.423960411,-1.01E-15,1.865461151,-7.199224365,-1.04627056,-1
1.557944245,-4.697341951,-1.423960411,9.01E-16,1.87790433,-7.221375002,-1.071678976,-1
1.565414014,-4.747847359,-1.423960411,2.79E-15,1.889780741,-7.243834616,-1.097087392,-1
1.572883784,-4.798352768,-1.423960411,-3.49E-16,1.901082716,-7.26658871,-1.122495809,-1
1.580353554,-4.848858176,-1.423960411,-1.83E-16,1.91180296,-7.289622593,-1.147904225,-1
1.587823324,-4.899363584,-1.423960411,4.94E-17,1.921934552,-7.312921397,-1.173312641,-1
1.595293094,-4.949868992,-1.423960411,-1.19E-15,1.931470952,-7.336470081,-1.198721058,-1
1.602762864,-5.0003744,-1.423960411,5.19E-16,1.940406004,-7.360253442,-1.224129474,-1
1.610232634,-5.050879809,-1.423960411,-1.44E-15,1.948733938,-7.384256128,-1.249537891,-1
1.617702404,-5.101385217,-1.423960411,-4.38E-16,1.956449381,-7.408462643,-1.274946307,-1
1.625172174,-5.151890625,-1.423960411,1.62E-15,1.96354735,-7.43285736,-1.300354723,-1
1.632641944,-5.202396033,-1.423960411,1.26E-16,1.970023263,-7.457424533,-1.32576314,-1
1.640111713,-5.252901441,-1.423960411,1.50E-15,1.97587294,-7.482148301,-1.351171556,-1
1.647581483,-5.30340685,-1.423960411,1.36E-15,1.981092605,-7.507012703,-1.376579972,-1
1.655051253,-5.353912258,-1.423960411,-5.74E-16,1.985678888,-7.532001689,-1.401988388,-0.999999996
1.662521023,-5.404417666,-1.423960411,-1.31E-15,1.989628829,-7.557099127,-1.427396798,-0.99999952
1.669990793,-5.454923074,-1.423960411,-3.51E-16,1.993249706,-7.582248218,-1.428208242,0.936127526
1.677460563,-5.505428482,-1.423960411,-4.34E-16,1.996861594,-7.607398603,-1.42811159,-0.928519675
1.684930333,-5.555933891,-1.423960411,-1.18E-15,2.000473542,-7.63254898,-1.428203555,0.921280728
1.692400103,-5.606439299,-1.423960411,3.02E-16,2.00408543,-7.657699365,-1.428116309,-0.914413278
1.699869873,-5.656944707,-1.423960411,1.47E-15,2.007697376,-7.682849742,-1.428199035,0.90790163
1.707339642,-5.707450115,-1.423960411,1.67E-15,2.011309269,-7.708000126,-1.428120422,-0.901713669
1.714809412,-5.757955524,-1.423960411,-1.03E-15,2.01492121,-7.733150504,-1.428195302,0.895819543
1.722279182,-5.808460932,-1.423960411,-3.09E-16,2.018533107,-7.758300888,-1.428123833,-0.890193955
1.729748952,-5.85896634,-1.423960411,-8.63E-16,2.022145044,-7.783451266,-1.42819218,0.884814074
1.737218722,-5.909471748,-1.423960411,-8.20E-16,2.025756944,-7.808601649,-1.428126708,-0.879660509
1.744688492,-5.959977156,-1.423960411,5.73E-16,2.029368879,-7.833752028,-1.428189515,0.874716723
1.752158262,-6.010482565,-1.423960411,-1.55E-15,2.032980781,-7.858902411,-1.42812919,-0.869968283
1.759628032,-6.060987973,-1.423960411,-1.72E-15,2.036592714,-7.88405279,-1.428187195,0.865402486
1.767097802,-6.111493381,-1.423960411,-1.93E-15,2.040204618,-7.909203172,-1.428131368,-0.861008103
1.774567571,-6.161998789,-1.423960411,-4.78E-16,2.043816549,-7.934353551,-1.428185145,0.856775037
1.782037341,-6.212504197,-1.423960411,9.32E-16,2.047428455,-7.959503934,-1.428133301,-0.852694175
1.789507111,-6.263009606,-1.423960411,5.20E-16,2.051040384,-7.984654313,-1.428183317,0.848757254
1.796976881,-6.313515014,-1.423960411,1.61E-16,2.054652291,-8.009804696,-1.428135034,-0.844956743
1.804446651,-6.364020422,-1.423960411,6.57E-16,2.05826422,-8.034955075,-1.428181671,0.841285751
1.811916421,-6.41452583,-1.423960411,1.02E-15,2.061876128,-8.060105457,-1.4281366,-0.837737981
1.819386191,-6.465031238,-1.423960411,3.04E-16,2.065488055,-8.085255837,-1.428180179,0.834307644
1.826855961,-6.515536647,-1.423960411,5.39E-16,2.069099964,-8.110406219,-1.428138024,-0.830989406
1.834325731,-6.566042055,-1.423960411,1.24E-15,2.072711891,-8.135556599,-1.428178818,0.827778361
1.841795501,-6.616547463,-1.423960411,1.15E-15,2.076323801,-8.160706981,-1.428139327,-0.824669932
1.84926527,-6.667052871,-1.423960411,-4.14E-16,2.079935726,-8.18585736,-1.428177568,0.821659898
1.85673504,-6.717558279,-1.423960411,-1.12E-15,2.083547637,-8.211007742,-1.428140528,-0.818744343
1.86420481,-6.768063688,-1.423960411,-5.93E-16,2.087159562,-8.236158122,-1.428176414,0.815919627
1.87167458,-6.818569096,-1.423960411,-3.99E-16,2.090771473,-8.261308504,-1.428141639,-0.813182385
1.87914435,-6.869074504,-1.423960411,-6.79E-16,2.094383398,-8.286458884,-1.428175342,0.81052948
1.88661412,-6.919579912,-1.423960411,-3.68E-16,2.097995309,-8.311609266,-1.428142673,-0.807957987
1.89408389,-6.970085321,-1.423960411,-4.28E-16,2.101607233,-8.336759646,-1.428174342,0.805465181
1.90155366,-7.020590729,-1.423960411,3.01E-17,2.105219145,-8.361910028,-1.428143641,-0.803048511
1.90902343,-7.071096137,-1.423960411,2.56E-16,2.108831069,-8.387060408,-1.428173406,0.800705594
1.916493199,-7.121601545,-1.423960411,2.41E-16,2.112442982,-8.412210789,-1.428144549,-0.798434201
1.923962969,-7.172106953,-1.423960411,7.76E-17,2.116054905,-8.437361169,-1.428172523,0.796232239
1.931432739,-7.222612362,-1.423960411,1.19E-16,2.119666818,-8.462511551,-1.428145406,-0.794097751
1.938902509,-7.27311777,-1.423960411,4.08E-16,2.123278741,-8.487661931,-1.42817169,0.792028896
1.946372279,-7.323623178,-1.423960411,1.17E-16,2.126890654,-8.512812313,-1.428146218,-0.790023946
1.953842049,-7.374128586,-1.423960411,-3.78E-16,2.130502577,-8.537962693,-1.428170898,0.788081278
1.961311819,-7.424633994,-1.423960411,-6.52E-16,2.13411449,-8.563113075,-1.42814699,-0.786199364
1.968781589,-7.475139403,-1.423960411,-3.39E-16,2.137726412,-8.588263455,-1.428170145,0.784376768
1.976251359,-7.525644811,-1.423960411,1.12E-16,2.141338326,-8.613413836,-1.428147727,-0.782612136
1.983721128,-7.576150219,-1.423960411,-3.45E-16,2.144950248,-8.638564216,-1.428169425,0.780904194
1.991190898,-7.626655627,-1.423960411,-2.77E-16,2.148562162,-8.663714598,-1.428148431,-0.779251741
1.998660668,-7.677161035,-1.423960411,-1.40E-16,2.152174084,-8.688864978,-1.428168734,0.777653645
2.006130438,-7.727666444,-1.423960411,-5.29E-16,2.155785998,-8.71401536,-1.428149108,-0.776108837
2.013600208,-7.778171852,-1.423960411,-5.41E-16,2.15939792,-8.73916574,-1.42816807,0.774616312
2.021069978,-7.82867726,-1.423960411,-4.56E-16,2.163009834,-8.764316121,-1.428149761,-0.773175118
2.028539748,-7.879182668,-1.423960411,-4.44E-16,2.166621756,-8.789466502,-1.428167429,0.771784359
2.036009518,-7.929688076,-1.423960411,-2.56E-16,2.17023367,-8.814616883,-1.428150391,-0.770443189
2.043479288,-7.980193485,-1.423960411,1.34E-16,2.173845592,-8.839767264,-1.428166809,0.769150809
2.050949058,-8.030698893,-1.423960411,-6.08E-18,2.177457506,-8.864917645,-1.428151001,-0.767906465
2.058418827,-8.081204301,-1.423960411,4.03E-16,2.181069428,-8.890068025,-1.428166208,0.766709445
2.065888597,-8.131709709,-1.423960411,4.85E-16,2.184681342,-8.915218407,-1.428151594,-0.765559078
2.073358367,-8.182215118,-1.423960411,1.29E-17,2.188293264,-8.940368787,-1.428165623,0.764454731
2.080828137,-8.232720526,-1.423960411,-4.91E-17,2.191905178,-8.965519168,-1.428152171,-0.763395806
2.088297907,-8.283225934,-1.423960411,-1.13E-16,2.1955171,-8.990669549,-1.428165053,0.76238174
2.095767677,-8.333731342,-1.423960411,1.16E-17,2.199129014,-9.01581993,-1.428152734,-0.761412002
2.103237447,-8.38423675,-1.423960411,-1.45E-16,2.202740935,-9.040970311,-1.428164497,0.760486092
2.110707217,-8.434742159,-1.423960411,-5.57E-16,2.20635285,-9.066120692,-1.428153285,-0.759603539
2.118176987,-8.485247567,-1.423960411,-4.51E-16,2.209964771,-9.091271072,-1.428163951,0.758763903
2.125646756,-8.535752975,-1.423960411,-1.14E-16,2.213576686,-9.116421454,-1.428153825,-0.757966767
2.133116526,-8.586258383,-1.423960411,-3.37E-16,2.217188607,-9.141571834,-1.428163416,0.757211743
2.140586296,-8.636763791,-1.423960411,-4.35E-16,2.220800522,-9.166722215,-1.428154355,-0.756498467
2.148056066,-8.6872692,-1.423960411,-4.31E-17,2.224412443,-9.191872596,-1.42816289,0.755826598
2.155525836,-8.737774608,-1.423960411,2.75E-16,2.228024358,-9.217022977,-1.428154877,-0.755195819
2.162995606,-8.788280016,-1.423960411,2.74E-16,2.231636279,-9.242173358,-1.428162372,0.754605836
2.170465376,-8.838785424,-1.423960411,-3.29E-16,2.235248194,-9.267323739,-1.428155392,-0.754056374
2.177935146,-8.889290832,-1.423960411,-5.64E-16,2.238860115,-9.292474119,-1.428161861,0.753547183
2.185404916,-8.939796241,-1.423960411,-5.98E-16,2.24247203,-9.317624501,-1.4281559,-0.753078028
2.192874686,-8.990301649,-1.423960411,-8.55E-17,2.246083951,-9.342774881,-1.428161355,0.7526487
2.200344455,-9.040807057,-1.423960411,2.32E-16,2.249695866,-9.367925262,-1.428156404,-0.752259003
2.207814225,-9.091312465,-1.423960411,1.07E-16,2.253307787,-9.393075643,-1.428160853,0.751908765
2.215283995,-9.141817873,-1.423960411,3.16E-16,2.256919702,-9.418226024,-1.428156903,-0.75159783
2.222753765,-9.192323282,-1.423960411,4.47E-16,2.260531623,-9.443376405,-1.428160356,0.75132606
2.230223535,-9.24282869,-1.423960411,4.50E-16,2.264143538,-9.468526786,-1.428157399,-0.751093335
2.237693305,-9.293334098,-1.423960411,-3.25E-16,2.267755459,-9.493677166,-1.428159861,0.750899553
2.245163075,-9.343839506,-1.423960411,-3.14E-16,2.271367374,-9.518827548,-1.428157893,-0.75074463
2.252632845,-9.394344915,-1.423960411,-8.05E-17,2.274979295,-9.543977928,-1.428159368,0.750628497
2.260102615,-9.444850323,-1.423960411,6.92E-17,2.27859121,-9.569128309,-1.428158385,-0.750551105
2.267572384,-9.495355731,-1.423960411,9.03E-17,2.282203129,-9.59427869,-1.428158999,0.750502748
0,0,0,0.999984841,-4,0,1.570796327,1
0.066082223,0.002186593,0.066153823,0.999992441,-4.000549089,0.033132704,1.603938131,1
0.131875352,0.008736816,0.132307899,0.999992464,-4.002195753,0.06622902,1.637079936,1
0.197091559,0.01962202,0.198461976,0.999992471,-4.004938184,0.099252597,1.67022174,1
0.261445538,0.034794586,0.264616052,0.999992461,-4.008773369,0.132167168,1.703363544,1
0.324655754,0.054188138,0.330770127,0.999992435,-4.013697097,0.164936582,1.736505349,1
0.386445679,0.077717832,0.3969242,0.999992391,-4.01970396,0.197524849,1.769647153,1
0.446544996,0.105280732,0.46307827,0.999992331,-4.02678736,0.22989618,1.802788957,1
0.504690784,0.136756256,0.529232335,0.999992252,-4.034939519,0.26201502,1.835930762,1
0.56062867,0.172006706,0.595386394,0.999992156,-4.044151482,0.293846095,1.869072566,1
0.614113938,0.21087787,0.661540446,0.99999204,-4.054413133,0.325354445,1.902214371,1
0.664912605,0.253199694,0.727694489,0.999991903,-4.065713201,0.356505465,1.935356175,1
0.712802437,0.298787031,0.793848523,0.999991745,-4.078039276,0.387264943,1.968497979,1
